stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
33,0,0,1558261.66,-1,1.000327,2303779.69,0.999307,26871.6,1.000255,9880.56,1,4.4202805,0,0_0_33
34,0,0,13825395.53,1,0.999021,8186506.67,0.999055,172791,1.000009,1729.56,1,-7.7599287,0,0_0_34
35,0,0,0,0,0.999841,6301295.3,0.999676,59482.8,1.000007,1209.4,1,0.18954277,0,0_0_35
36,0,0,1255662.11,1,0.999922,3284358.5,0.999821,9876,1.000023,1284.14,1,3.540516,0,0_0_36
37,0,0,0,0,1.000149,11085475.86,0.99991,19682.66,1.00034,74365.4,1,-0.4297495,0,0_0_37
38,0,0,8940183.86,-1,1.000334,10108466.29,0.999849,26330.26,1.000455,79368.99,1,7.829666,0,0_0_38
39,0,0,0,0,0.999539,5760193.65,0.999539,57147.72,1.000078,9724.25,1,-4.6998262,0,0_0_39
40,0,0,3338208.46,1,0.99908,2860543.58,0.999196,12955.5,1.000005,86.44,1,-1.3798475,0,0_0_40
41,0,0,12135166.06,-1,1.000148,79556868.1,0.999945,4725.12,1.000504,43534.79,1,4.9602985,0,0_0_41
42,0,0,0,0,1.000033,2126585.21,0.997965,13766.48,1.000033,222.5,1,-10.669827,0,0_0_42
43,0,0,721591.26,1,0.999761,1639964.25,0.999589,34938,1.000047,4019.71,1,-3.3402443,0,0_0_43
44,0,0,2283895.64,-1,1.000379,8567940.87,0.999954,1480.92,1.000805,25832.28,1,3.1399727,0,0_0_44
45,0,0,38373005.07,1,0.999857,307399082.5,0.999928,112796.64,1.000033,51276.6,1,-1.4400482,0,0_0_45
46,0,0,0,0,1.002515,2493080.33,0.999927,483.12,1.003487,23272.32,1,17.149448,0,0_0_46
47,0,0,556838.77,-1,0.99817,1720720.07,0.998061,51574.74,1.000345,9198,1,10.19001,0,0_0_47
48,0,0,1226107.26,1,0.999986,4812844.8,0.999644,54884.25,1.0002,30845.76,1,-7.7599287,0,0_0_48
49,0,0,730224.28,-1,1.000226,6666697.23,0.999949,23884.96,1.000226,105960.24,1,9.260178,0,0_0_49
50,0,0,6414367.32,-1,1.000711,4344314.26,0.998856,16150,1.001144,16187,1,4.26054,0,0_0_50
51,0,0,0,0,0.999951,8686308.4,0.999951,9681.85,1.00064,126372,1,6.710291,0,0_0_51
52,0,0,1589228.95,-1,1.000204,7052889.31,0.999701,12162.48,1.00012,4890.89,1,1.0001659,0,0_0_52
53,0,0,8426805.55,1,0.999483,12799304.33,0.999921,13720,1.000067,11526.48,1,-6.3198805,0,0_0_53
54,0,0,9572278.01,-1,1.00017,8259044.06,0.999439,40181.4,1.0001,7180,1,-3.669858,0,0_0_54
55,0,0,2018101.96,-1,0.999816,3915337.85,0.999999,164.22,1.000182,25294.5,1,-1.2099743,0,0_0_55
56,0,0,2088948.39,1,1.000442,5224540.88,0.999912,1698.03,1.000972,18887,1,10.479689,0,0_0_56
57,0,0,3621361.02,1,1.000153,9808614.41,0.999976,3385,1.00036,50117.24,1,6.8295,0,0_0_57
58,0,0,7666106.56,-1,0.999981,15129795.52,0.999582,52554,1.000418,52598,1,-1.2797117,0,0_0_58
59,0,0,848718.82,-1,0.99986,4619456.85,0.999767,10715,1.000233,10720,1,-3.6001205,0,0_0_59
60,0,0,0,0,0.999564,5336912.07,0.999643,6331,1.000314,5575.02,1,-1.1098385,0,0_0_60
61,0,0,315065.35,-1,0.999619,4611385.55,0.999797,7570.8,1.000153,5722.2,1,3.130436,0,0_0_61
62,0,0,1399586.94,-1,1.000282,2867343.63,0.999879,1487.16,1.000807,9923.6,1,13.799667,0,0_0_62
63,0,0,81977.51,-1,0.999911,2646250.39,0.999715,14900.76,1.000107,5615.5,1,2.0301342,0,0_0_63
64,0,0,3903664.66,1,0.999097,7421189.27,0.999118,62380.5,1.000034,2401.45,1,-22.730232,0,0_0_64
65,0,0,3566816.7,1,1.000047,6176774.32,0.999834,58386.42,1.000047,16551.04,1,12.619495,0,0_0_65
66,0,0,0,0,0.999803,3825163.47,0.999691,37579.5,1.000082,10025.12,1,-5.040169,0,0_0_66
67,0,0,7227878.5,1,0.999001,20155805.25,0.999001,308833.47,1.000222,68790,1,-11.969805,0,0_0_67
68,0,0,505399.48,1,1.000212,5712168.44,0.999947,12108.12,1.0003,68259.6,1,4.080534,0,0_0_68
70,0,0,0,0,1.000211,1714853.06,0.999806,370.2,1.000454,864.36,1,9.670258,0,0_0_70
71,0,0,92823249.75,-1,1.000629,10702379.1,0.997709,102075,1.000458,20471.25,1,-17.859936,0,0_0_71
72,0,0,5215739.78,1,0.999672,18371371.17,0.999791,9897.84,1.000209,9901.97,1,-5.580187,0,0_0_72
73,0,0,3352781.84,1,0.999833,2470867.73,0.999833,83431.04,1.000239,119626.45,1,-2.5600195,0,0_0_73
74,0,0,598570.42,-1,1.000497,8940751.81,0.999997,700.08,1.000597,123988.5,1,3.3605099,0,0_0_74
75,0,0,2241328.49,1,1.000083,5715041.98,0.999811,15001.14,1.000083,6619.95,1,-6.6798925,0,0_0_75
76,0,0,0,0,1.000219,2217294.57,0.999918,10363.6,1.000219,27711.04,1,-1.9800663,0,0_0_76
77,0,0,13265404.1,1,0.999625,6652267.54,0.999776,19859,1.00038,33780.7,1,0.269413,0,0_0_77
80,0,0,152362.22,1,0.999589,790290,0.998633,17775,1.00015,1958.22,1,-9.639859,0,0_0_80
81,0,0,18379812.98,1,0.999768,5161641.62,0.999898,768,1.002046,15393,1,16.690493,0,0_0_81
82,0,0,0,0,0.99976,780396.29,0.99976,10472,1.000428,18682.56,1,6.530285,0,0_0_82
83,0,0,46313133.77,-1,1.000101,76707919.21,0.999915,81448.78,1.000101,96534,1,-1.0800362,0,0_0_83
84,0,0,57964194.87,-1,1.0006,57457590.63,0.999958,21672,1.000582,300886.59,1,6.389618,0,0_0_84
85,0,0,1637299.09,1,0.99943,1462117.31,0.99885,16869.72,1.000939,13800,1,-18.870235,0,0_0_85
86,0,0,208826.02,-1,0.999531,1708961.28,0.999455,13218,1.000665,16145.48,1,30.519962,0,0_0_86
87,0,0,403831.67,1,0.999842,3174505.31,0.999667,5710,1.000017,285.6,1,6.970167,0,0_0_87
88,0,0,3653746.57,-1,1.0002,27467922.16,0.999966,514.45,1.000705,10811.43,1,-5.0598383,0,0_0_88
89,0,0,0,0,1.0001,5649183.28,0.999936,3037,1.000512,24188.45,1,-2.5600195,0,0_0_89
90,0,0,638884.54,1,1.000281,3584656.94,0.999991,206.69,1.000378,8684.34,1,1.5103817,0,0_0_90
91,0,0,9686321.19,1,0.999345,9029691.32,0.999345,13241.7,1.000364,7364,1,2.8395653,0,0_0_91
92,0,0,0,0,0.997666,2502780.82,0.99765,41497.95,1.000072,1279.96,1,-42.350292,0,0_0_92
93,0,0,104769.6,1,1.000231,2829451.77,0.999844,12466.93,1.000231,18423,1,10.509491,0,0_0_93
94,0,0,231633.24,-1,0.999203,962419.8,0.999154,2444.76,1.000282,815.84,1,-10.070205,0,0_0_94
95,0,0,28042653.2,-1,1.000553,36623655.16,0.999908,21702,1.000092,21706,1,-8.31008,0,0_0_95
96,0,0,2634451.94,1,1.000028,16280227.04,0.999862,30295,1.000028,6060,1,-5.0002337,0,0_0_96
97,0,0,0,0,0.99999,3481473.03,0.99999,95.91,1.001032,9601,1,11.299849,0,0_0_97
98,0,0,23143.83,1,1.000375,988439.77,0.999694,140039.77,1.001055,483973.71,1,-2.4700165,0,0_0_98
99,0,0,3365706.48,1,0.99936,3893856.98,0.999851,43958.46,1.000097,28525,1,13.680458,0,0_0_99
100,0,0,0,0,1.000209,80691.87,0.999839,4807.78,1.000209,6241.62,1,-5.2297115,0,0_0_100
101,0,0,139778.86,-1,0.999537,1085206.2,0.999146,11510.4,1.001138,15377.8,1,8.449554,0,0_0_101
103,0,0,0,0,1.000528,4239057.43,0.999857,5960.25,1.00057,23858,1,-1.7601252,0,0_0_103
104,0,0,3315549.09,1,0.999938,5282946.71,0.999938,28116,1.000152,69367.6,1,-5.210042,0,0_0_104
105,0,0,0,0,0.999955,10692696.22,0.999955,48046.79,1.000113,121818.12,1,-1.2797117,0,0_0_105
106,0,0,2005221.47,1,0.999655,3888691.87,0.999772,13572.24,1.000358,21352.5,1,-8.040071,0,0_0_106
107,0,0,0,0,1.000273,1794725.24,0.999733,83337,1.000273,85049.64,1,0.5400181,0,0_0_107
108,0,0,325836.24,-1,0.99947,8929813.05,0.999431,30281.16,1.000482,25689,1,-6.020069,0,0_0_108
109,0,0,943461.93,1,1.000028,7398516.54,0.999716,118384.8,1.000028,11591.71,1,-2.6500225,0,0_0_109
110,0,0,10468404.16,1,1.000103,13524666.6,0.999964,8969.54,1.000103,25899.51,1,-2.040267,0,0_0_110
111,0,0,275416.55,-1,0.999939,707195.95,0.999528,6563.7,1.00035,4866,1,-7.2199106,0,0_0_111
112,0,0,73535205.56,-1,1.000125,201638818.6,0.999988,13833.9,1.000057,64514.09,1,-1.4001131,0,0_0_112
113,0,0,2948600.59,-1,0.999654,3992267.5,0.999629,14490,1.000051,2013.35,1,-5.1498413,0,0_0_113
114,0,0,1078620.65,-1,0.999518,862425.33,0.999374,11080,1.000673,11926.48,1,-2.9802322,0,0_0_114
115,0,0,0,0,1.000191,12567709.98,0.999988,1478.13,1.000414,49292,1,-5.350113,0,0_0_115
116,0,0,1621298.48,-1,0.999978,2269230.18,0.999869,4039.86,1.000304,9369.21,1,3.399849,0,0_0_116
117,0,0,815734.48,-1,1.000208,1023691.4,0.999578,255779.16,1.000208,125960.03,1,2.6202202,0,0_0_117
118,0,0,889640.52,1,1.000422,7898118.36,0.998371,4716.06,1.000543,1575.44,1,-7.740259,0,0_0_118
119,0,0,75882.55,1,1.00059,1832645.52,0.999968,3002.45,1.00059,54897.12,1,4.169941,0,0_0_119
120,0,0,6177142.57,-1,1.000393,3293585.14,0.999832,26508.72,1.000113,17748.72,1,3.540516,0,0_0_120
121,0,0,2554251.66,1,0.999848,27503518.07,0.999848,61992,1.000138,56532.45,1,-2.0200014,0,0_0_121
122,0,0,689331.79,-1,0.99989,2896500.27,0.99989,78356.4,1.000389,276248.9,1,9.529591,0,0_0_122
123,0,0,1793378.03,1,0.99996,9057706.18,0.99996,22532.4,1.000106,59548.88,1,4.1103363,0,0_0_123
124,0,0,275887.73,-1,0.999666,2313323.39,0.999666,17925.6,1.000207,11094,1,-8.419752,0,0_0_124
125,0,0,3081850.18,-1,1.002753,1796773.07,0.998689,14528.97,1.001473,16368.17,1,9.089708,0,0_0_125
126,0,0,2983745.15,1,0.999567,20568138.41,0.999954,13129.61,1.000082,23310,1,-8.580089,0,0_0_126
127,0,0,623714.79,1,0.999563,1666465.54,0.999981,716.9,1.000567,21519.6,1,5.8305264,0,0_0_127
128,0,0,1894634.36,1,0.999649,3370966.09,0.999494,29257.96,1.000112,6477,1,0.6699562,0,0_0_128
129,0,0,0,0,0.999342,123264.19,0.999342,4142,1.000066,414.5,1,2.1994114,0,0_0_129
130,0,0,10033598.75,1,0.999604,15783486.23,0.999936,39191.72,1.00002,12023,1,-5.3298473,0,0_0_130
131,0,0,1903085.22,1,0.999776,3585694.41,0.999904,3918.5,1.000924,37656,1,5.9103966,0,0_0_131
132,0,0,14114100.48,1,0.998448,10382405.08,0.998723,20467.69,1.000102,1632.42,1,-17.66026,0,0_0_132
133,0,0,1322189.86,1,1.000553,12436693.85,0.999936,988.86,1.000381,5935.8,1,-2.0200014,0,0_0_133
134,0,0,8648995.52,-1,1.000931,3197645.28,0.999524,72874.4,1.000227,34814.5,1,4.1902065,0,0_0_134
136,0,0,1994035.6,1,0.99932,2312524.49,0.99944,11817.21,1.001109,23422.05,1,-2.8401613,0,0_0_136
137,0,0,4378163.68,1,0.999542,6925282.25,0.999657,18385.7,1.000003,173.51,1,2.219677,0,0_0_137
138,0,0,209818.44,-1,0.999881,416148.04,0.999881,1350.36,1.000947,10739.3,1,-8.050203,0,0_0_138
139,0,0,647858.04,-1,0.999667,2875577.61,0.999855,21841.91,1.000106,15947,1,2.7894974,0,0_0_139
140,0,0,14333141.75,1,0.999932,34831850.4,0.999984,1524.88,1.000194,19065,1,-1.2099743,0,0_0_140
141,0,0,5100570.17,-1,0.999999,42790293.62,0.999999,567.96,1.00014,75123.29,1,-9.080172,0,0_0_141
142,0,0,27645525.02,-1,1.0001,42125430.49,0.999687,17427.96,1.000513,28586.09,1,-4.119873,0,0_0_142
143,0,0,271689.27,-1,0.999148,619334.06,0.999832,14142.48,1.000517,43626.08,1,-6.880164,0,0_0_143
144,0,0,2748838.77,1,0.99988,5477254.78,0.99988,9633.78,1.000366,29409.66,1,-3.039837,0,0_0_144
145,0,0,20105799.39,1,0.999294,1846050.08,0.999496,4958,1.000504,4963,1,7.150173,0,0_0_145
146,0,0,0,0,0.99918,1977593.51,0.99918,15232,1.000072,1333.99,1,0.8404255,0,0_0_146
147,0,0,6160750.4,1,0.999073,1799937.4,0.999616,53389,1.000159,22104,1,1.5902519,0,0_0_147
148,0,0,22030799.39,1,0.999565,5760619.65,0.999857,10969.6,1.000732,56062.54,1,11.310577,0,0_0_148
149,0,0,29810.11,-1,0.999877,3808478.85,0.999877,37970,1.000141,43487.1,1,-1.9901991,0,0_0_149
151,0,0,34704184.52,1,0.999195,40069092.52,0.999916,63356.49,1.000097,73513.44,1,-2.5302172,0,0_0_151
152,0,0,7966323.17,1,0.999336,2663321.72,0.999365,30475.38,1.000007,342.64,1,-24.080276,0,0_0_152
154,0,0,0,0,0.999856,5146051.61,0.999856,18423.92,1.000175,22434.93,1,-4.9299,0,0_0_154
155,0,0,0,0,1.000697,557125.86,0.999946,372.96,1.000697,4798.8,1,4.3296814,0,0_0_155
157,0,0,2659278.18,-1,1.000264,6234251.21,0.999705,964.62,1.000295,965.19,1,0.87976456,0,0_0_157
158,0,0,361655.04,-1,0.999632,1974031.12,0.999632,5495.79,1.000423,6322,1,-23.63026,0,0_0_158
159,0,0,255021.42,-1,0.999846,1827264.18,0.999846,2398.94,1.000004,63.14,1,-6.470084,0,0_0_159
160,0,0,8019353.31,1,0.999816,22223311.12,0.999816,313725.44,1.000008,14057.1,1,-2.580285,0,0_0_160
161,0,0,3930109.71,-1,0.999951,3082734.89,0.999869,11105.32,1.000366,30917.12,1,-4.0000677,0,0_0_161
162,0,0,4341371.88,1,0.999548,5721156.42,0.999385,44049.6,1.000256,18370,1,-6.110072,0,0_0_162
163,0,0,1148656.08,1,1.000085,60865899.92,0.999829,42901,1.000085,21456,1,-2.539754,0,0_0_163
164,0,0,4121969.45,-1,1.001156,3767720.62,0.999785,4955.5,1.000951,21888,1,4.899502,0,0_0_164
165,0,0,1380749.13,-1,1.000412,1980157.92,0.999778,22251.47,1.001046,105019.29,1,4.4202805,0,0_0_165
166,0,0,3762003.4,-1,1.000098,19533470.26,0.999838,46604.64,1.000098,28170.7,1,4.9197674,0,0_0_166
167,0,0,982796.77,1,1.000108,2317482.28,0.999885,9768.58,1.000219,18557.55,1,0.9703636,0,0_0_167
168,0,0,1791538.62,-1,0.999889,212611427.5,0.999871,13293.56,1.000355,36575,1,0.97990036,0,0_0_168
169,0,0,0,0,0.99975,5778303.07,0.998993,44341.2,1.00021,9249,1,-11.439919,0,0_0_169
170,0,0,2690122.78,-1,1.000083,3470446.39,0.999819,16598.01,1.000083,7581,1,6.029606,0,0_0_170
171,0,0,0,0,0.999912,15495016.19,0.999912,11127.24,1.000494,62472.54,1,-3.4600496,0,0_0_171
172,0,0,577563.8,1,0.999526,123673.3,0.999526,6323,1.000474,6329,1,-17.719864,0,0_0_172
173,0,0,469885.32,-1,1.000322,1042340.34,0.997893,26650.56,1.00058,7358.32,1,-1.4799833,0,0_0_173
174,0,0,555429.59,-1,0.999907,1135752.38,0.999598,9655.2,1.001141,27452.7,1,19.199848,0,0_0_174
175,0,0,91329872.47,1,0.999869,101058588.8,0.999891,8074.98,1.000616,45791.37,1,3.3795834,0,0_0_175
176,0,0,8277589.42,-1,1.000392,7780189.37,0.999723,36371.2,1.000216,28429,1,10.509491,0,0_0_176
177,0,0,0,0,1.000894,918468.72,0.998772,34910.82,1.000894,25474.5,1,-35.930275,0,0_0_177
178,0,0,8287482.92,1,0.999313,10948753.75,0.999101,420379.04,1.000081,37773,1,8.699894,0,0_0_178
179,0,0,3030580.88,1,0.999987,99403123.3,0.999645,17219.09,1.000043,2109.3,1,-11.469722,0,0_0_179
180,0,0,1158538.5,1,0.999939,1772703.49,0.998429,3034.53,1.000116,225.16,1,0.3695488,0,0_0_180
181,0,0,574426,-1,0.99996,1906202.33,0.999304,20943.75,1.000139,4192.25,1,0.28967857,0,0_0_181
182,0,0,1603181.48,-1,1.000081,1322455.32,0.999864,23045,1.000081,13830,1,14.599562,0,0_0_182
183,0,0,2819826.96,-1,1.000269,20473204.73,0.999993,144.94,1.000683,14504,1,-4.3797493,0,0_0_183
184,0,0,839683.2,-1,1.000358,2041479.78,0.999821,11164,1.000179,11168,1,-4.7397614,0,0_0_184
185,0,0,1742408.57,-1,1.000925,2687280.86,0.99864,53310,1.00085,33392.5,1,3.0100346,0,0_0_185
186,0,0,11618770.12,1,0.999567,8813736.13,0.999974,5307.12,1.000109,22116,1,-3.6799908,0,0_0_186
187,0,0,12096459.6,-1,1.000777,7414673.46,0.999942,2875.8,1.00029,14384,1,6.380081,0,0_0_187
188,0,0,1216473.42,1,0.999676,2471286.8,0.999871,2562.5,1.000261,5178.27,1,19.019842,0,0_0_188
189,0,0,838014.27,-1,1.000175,3447812.39,0.999949,1242.36,1.000738,18117.24,1,5.480051,0,0_0_189
190,0,0,2027876.63,-1,1.000276,10167944.79,0.999942,4080,1.001021,72498.1,1,6.3705444,0,0_0_190
191,0,0,365273465.6,1,0.999169,119955743,0.999833,39630.64,1.000059,14157,1,11.940002,0,0_0_191
192,0,0,573236.64,1,1.000264,3625341.5,0.999577,6946.18,1.000798,13122,1,-11.5299225,0,0_0_192
193,0,0,21340815.46,-1,0.999985,42593903.35,0.999837,27072,1.000059,9748.08,1,-6.4897537,0,0_0_193
194,0,0,204354.91,1,1.000368,1404914.52,0.99978,13598,1.000662,40966.1,1,3.9994717,0,0_0_194
195,0,0,1966495.44,1,0.999759,10618721.53,0.999872,37591.25,1.000098,28752.75,1,-0.6902218,0,0_0_195
196,0,0,0,0,1.000144,4791323.74,0.999844,7338.1,1.000144,6806.46,1,-0.8100271,0,0_0_196
197,0,0,42803.43,-1,0.999836,3111327.21,0.999625,21535.36,1.000119,6804,1,-8.440018,0,0_0_197
198,0,0,15249373.9,1,0.999775,26134518.94,0.999946,54300.05,1.000117,118264.58,1,-0.51021576,0,0_0_198
0,0,10,1299772.7,1,1.000026,15261106.63,0.999812,13996.5,1.000026,23519.16,0.999892,0.38981438,1,0_10_0
1,0,10,165923.2,-1,0.999955,1642894.96,0.999896,3743.52,1.00066,33717.42,0.999973,-1.6200542,1,0_10_1
2,0,10,184766.21,-1,0.999561,1937481.68,0.999403,37956,1.000298,379.9,1.00029,-7.4601173,1,0_10_2
3,0,10,10874033.58,-1,0.99987,19433394.31,0.99987,464.92,1.000042,12090,0.999876,-1.040101,1,0_10_3
4,0,10,417742.24,-1,1.000154,17890422.68,1.000154,28799.28,1.000431,14476,1.000338,-6.7198277,1,0_10_4
5,0,10,0,0,1.001205,13552875.92,1.000105,2945.04,1.001898,164234.48,1.000137,7.710457,1,0_10_5
6,0,10,682359.43,1,1.000346,3935113.96,0.999527,47595,1.000388,2381.8,1.000347,-4.2802095,1,0_10_6
7,0,10,8473526.63,1,1.000939,22200678.33,1.000254,1928.19,1.000986,643.2,1.000803,-8.010268,1,0_10_7
8,0,10,1492458.86,1,0.999916,10375626.06,0.999234,13005.66,1.000267,2169.85,1.000119,-0.7802248,1,0_10_8
9,0,10,2764209,-1,1.00113,6524450.1,1.00113,6326.04,1.001453,6204,1.001293,-0.6401539,1,0_10_9
10,0,10,9821786.15,-1,1.000098,9500423.14,0.999992,18992.04,1.000896,48746.39,1.000245,4.8696995,1,0_10_10
11,0,10,1363049.36,-1,1.000351,2144183.29,1.000309,2585,1.000905,23278.86,1.000368,5.400181,1,0_10_11
12,0,10,10193058.04,1,1.000882,15123925.96,1.000673,1674.47,1.000965,5503.44,1.000741,4.990101,1,0_10_12
13,0,10,4377985.38,1,0.999938,8410474.24,0.999467,25428,0.999938,11956.8,0.999787,-4.529953,1,0_10_13
14,0,10,7655566.29,1,1.000527,40243424.77,1.000236,15437,1.000608,8030.23,1.000481,-1.1700392,1,0_10_14
15,0,10,4305821.31,1,1.000505,1929785.15,1.00016,43572,1.000573,14530,1.00047,1.2803078,1,0_10_15
16,0,10,355473.38,1,1.000131,4318424.65,0.998948,5488.4,1.000331,63204,0.999059,4.4596195,1,0_10_16
17,0,10,11225144.89,-1,1.000445,28475098.73,1.000272,691.86,1.001053,3462,1.000402,-13.880134,1,0_10_17
18,0,10,498775.7,-1,0.999482,1281580.26,0.999482,5474,0.999664,46701.75,0.999501,1.6200542,1,0_10_18
19,0,10,0,0,1.000511,2815450.75,0.99933,37509.47,1.001748,3742.2,1.001529,-2.8800964,1,0_10_19
20,0,10,3117127.18,1,1.000334,2501315.18,0.999503,673.42,1.000512,1348.2,0.999839,0.6902218,1,0_10_20
21,0,10,830601.29,-1,0.999645,1524040.48,0.999645,15483.03,1.000034,54712.6,0.999731,-7.5900555,1,0_10_21
22,0,10,4697830.5,1,1.0023,7078304.99,1.001379,79605,1.0023,17416,1.002134,-0.34987926,1,0_10_22
23,0,10,0,0,1.000354,24614218.74,1.00014,38302.2,1.000354,18688,1.000284,7.879734,1,0_10_23
24,0,10,1605295.43,1,1.000119,2821399.57,0.99995,47460,1.000119,100038.81,1.000005,8.0394745,1,0_10_24
25,0,10,625143.75,1,1.000169,8213588.72,0.999932,15443.98,1.000248,38495.52,1.000023,0.77962875,1,0_10_25
26,0,10,0,0,0.999939,4598148.87,0.999583,674329.75,1.000295,73140.12,1.000225,0.4005432,1,0_10_26
27,0,10,1422474.91,-1,0.999811,8290006.72,0.999447,2116.18,1.000174,58333.56,0.999472,9.820461,1,0_10_27
28,0,10,2747846.16,-1,1.000618,2107377.1,1.000618,5697.26,1.001138,154.06,1.001124,-8.559823,1,0_10_28
29,0,10,18077083,1,1.001684,9206532.98,1.000934,1201.06,1.001817,601.06,1.001523,-6.7299604,1,0_10_29
30,0,10,868916.83,1,1.00078,2854944.92,1.000611,46298.79,1.00078,11946.28,1.000745,-0.83982944,1,0_10_30
31,0,10,717025.85,-1,1.001217,975152.9,1.001217,29415.08,1.002108,28293.75,1.001672,-14.8797035,1,0_10_31
32,0,10,2863013.95,1,1.000774,4210442.05,1.0004,16132.26,1.000898,8030,1.000733,0.770092,1,0_10_32
33,0,10,1300334.92,-1,1.000036,2561706.43,1.000036,13720,1.000327,25389.4,1.000138,7.1895123,1,0_10_33
34,0,10,11101364.26,1,0.999975,10910537.94,0.99961,3457.74,1.000304,8073.66,0.999819,3.6394596,1,0_10_34
35,0,10,0,0,1.000751,6301295.3,1.000503,15730,1.000751,121.03,1.000749,-6.9898367,1,0_10_35
36,0,10,595333.19,1,1.000529,3944687.41,1.000327,33101.35,1.000529,55344.8,1.000403,4.450083,1,0_10_36
37,0,10,306574.54,-1,1.00034,11355613.27,1.00034,3561.16,1.000531,56989.44,1.000351,-1.4102459,1,0_10_37
38,0,10,8765420.3,-1,1.000697,10723317.02,1.000455,26511.39,1.000818,59734.26,1.000566,4.7802925,1,0_10_38
39,0,10,0,0,0.999667,5760193.65,0.999641,13996.8,1.000104,3889.8,1.000004,-1.2999773,1,0_10_39
