stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
64,0,170,669981.82,1,0.999732,7871686,0.999243,117098.04,1.000221,100399.42,0.99977,-5.3197145,17,0_170_64
65,0,170,2900010.38,1,1.001536,6992580.02,1.001323,45667.6,1.001536,112215.47,1.001385,-7.650256,17,0_170_65
66,0,170,0,0,1.000362,3860964.52,1.000026,6802.38,1.000362,62316.36,1.000059,-1.5097857,17,0_170_66
67,0,170,6178376.38,1,1.000426,21451176.98,0.999815,8595.25,1.0006,34408,0.999972,15.889406,17,0_170_67
68,0,170,81819.04,1,1.0003,6224018.38,1.000212,14488.32,1.0003,45280,1.000233,-1.7499924,17,0_170_68
70,0,170,0,0,1.001831,1714606.21,1.001426,26079.6,1.001912,37345.32,1.001626,10.399818,17,0_170_70
71,0,170,90070718.32,-1,0.998393,13738921.35,0.998393,16343.2,0.999029,35977.92,0.998592,-5.4097176,17,0_170_71
72,0,170,2898658.63,1,0.998421,20812452.83,0.998301,33502,0.998421,5863.55,0.998403,-3.399849,17,0_170_72
73,0,170,3134163.94,1,1.000645,2691260,1.000239,160865.9,1.000645,166652.28,1.000438,-1.9699335,17,0_170_73
74,0,170,34304.04,-1,0.999897,9613530.96,0.999882,140000,1.000239,2801,1.000232,-3.9201975,17,0_170_74
75,0,170,1581153.77,1,0.999131,6499073.02,0.99886,1175.44,0.999199,22047,0.998877,4.889965,17,0_170_75
76,0,170,0,0,1.000219,2268718.18,0.999717,9963,0.999918,18534.9,0.999788,1.8000603,17,0_170_76
77,0,170,12220586.93,1,1.000179,7771771.27,0.999978,104479.38,1.000179,165889.45,1.000055,-0.770092,17,0_170_77
80,0,170,77605.05,1,1.001443,865047.16,1.0006,17810,1.001499,43317.18,1.000862,-8.010268,17,0_170_80
81,0,170,18037249.94,1,1.002437,7321171.33,1.00172,62013.64,1.002502,2618,1.00247,-9.710193,17,0_170_81
82,0,170,0,0,0.997087,803051.17,0.996418,7455,0.997087,31869.12,0.996545,-7.9602003,17,0_170_82
83,0,170,42138138.73,-1,0.999915,81675968.11,0.999915,119465.36,1.000101,99269.13,1.000017,-4.339814,17,0_170_83
84,0,170,58847365.91,-1,0.999847,63721061.3,0.999744,2708.42,1.000095,1110841.7,0.999745,1.3494492,17,0_170_84
85,0,170,1513301.75,1,0.9956,1717177.85,0.995136,8575,0.995717,8580,0.995426,-1.1998415,17,0_170_85
86,0,170,165182.84,-1,1.004521,1776013.08,1.003689,2787.54,1.005731,266.02,1.005553,36.289692,17,0_170_86
87,0,170,333004.05,1,0.998791,3259955.4,0.998091,11402,0.998791,23504.6,0.99832,6.2704086,17,0_170_87
88,0,170,6010521.15,-1,0.999869,29386370.62,0.99985,66870.7,1.000005,8231.52,0.999988,0.43034554,17,0_170_88
89,0,170,0,0,0.998454,5649183.28,0.998454,7278,0.999195,60088.05,0.998534,3.2103062,17,0_170_89
90,0,170,288955.22,1,1.001152,3934999.64,1.000523,24816,1.001201,827.76,1.001179,-15.329719,17,0_170_90
91,0,170,8705793.17,1,1.000058,10429814.65,0.999617,105962.4,1.000092,37398.96,0.999968,1.4102459,17,0_170_91
92,0,170,0,0,0.995931,2417029.7,0.995416,25480,0.998541,20448,0.997152,-17.880201,17,0_170_92
93,0,170,57946.64,1,0.999264,2876274.73,0.999071,23260.5,0.999264,10960.4,0.999202,-3.4201145,17,0_170_93
94,0,170,152926.88,-1,0.998026,1046835.44,0.998026,20350,0.99886,6721.11,0.998653,0.43034554,17,0_170_94
95,0,170,32088170.28,-1,0.996867,41829142.52,0.996775,108.17,0.996867,194724,0.996775,11.739731,17,0_170_95
96,0,170,2087976.17,1,0.99846,16962443.07,0.998377,84881.5,0.998542,61054.59,0.998473,-5.310178,17,0_170_96
97,0,170,0,0,0.999364,3486939.96,0.99926,670.88,1.000302,9498.06,0.999329,1.6999245,17,0_170_97
98,0,170,124241.94,1,0.999014,1003002.02,0.998333,56450.16,0.999014,870568.04,0.998375,-1.9198656,17,0_170_98
99,0,170,3000092.03,1,1.001324,4557569.63,1.001078,22638.45,1.001324,89760,1.001128,8.729696,17,0_170_99
100,0,170,0,0,1.0028,80691.87,1.00243,2708,1.0028,5418,1.002554,9.740591,17,0_170_100
101,0,170,132098.7,-1,0.997805,1094422.39,0.997779,76631,1.000552,154456.44,0.9987,5.8698654,17,0_170_101
103,0,170,0,0,1.000528,4350887.67,1.000151,5962,1.00057,46523.1,1.000199,6.1500072,17,0_170_103
104,0,170,2208085.4,1,0.999085,6528421.59,0.998872,40397.03,0.999085,103753.12,0.998931,2.54035,17,0_170_104
105,0,170,0,0,1.000113,11757960.71,1.000113,68241,1.000271,196882.49,1.000154,-1.630187,17,0_170_105
106,0,170,1719456.49,1,0.998718,4174456.85,0.99825,26250.84,0.998835,7163.52,0.99871,-5.609989,17,0_170_106
107,0,170,0,0,0.999877,1804172.62,0.999553,83599.74,0.999877,277.83,0.999876,-0.24020672,17,0_170_107
108,0,170,470138.81,-1,0.997406,9024046.23,0.997406,2561,0.99799,512.5,0.997892,-3.7699938,17,0_170_108
109,0,170,662186.14,1,0.999716,9167311,0.999405,138821.34,0.999716,274936.5,0.999509,1.1003017,17,0_170_109
110,0,170,5935731.86,1,0.999826,18707364.33,0.999688,56116.44,0.999826,72325,0.999748,-1.4901161,17,0_170_110
111,0,170,297816.64,-1,0.995416,751534.02,0.995416,2421,0.995827,3051.72,0.995598,-5.199909,17,0_170_111
112,0,170,63638167.87,-1,0.999782,217388831.9,0.999782,74833.26,0.999851,317262.4,0.999795,-2.2900105,17,0_170_112
113,0,170,2008011.9,-1,0.998537,4915139.62,0.998388,42210,0.998984,39017.28,0.998697,2.0098686,17,0_170_113
114,0,170,810871.06,-1,0.996993,1104259.2,0.996776,13814,0.998508,47602.72,0.997166,7.3599815,17,0_170_114
115,0,170,0,0,1.000434,12654920.74,1.000089,2956.56,1.000434,14294.97,1.000148,-3.3700466,17,0_170_115
116,0,170,1411749.14,-1,1.000577,2593746.99,1.000577,2021.36,1.000685,74798.46,1.000579,-5.3298473,17,0_170_116
117,0,170,690420.17,-1,0.999578,1161715.07,0.999578,333845.24,1.000208,356158.46,0.999883,-16.459824,17,0_170_117
118,0,170,551104.75,1,0.999667,8378366.78,0.998435,28298.16,0.999959,1574.52,0.999878,-10.359883,17,0_170_118
119,0,170,0,0,1.001067,1908528.07,1.000444,546.16,1.001103,36890.1,1.000454,4.3296814,17,0_170_119
120,0,170,5343296.03,-1,1.000113,4286083.1,1.000113,9587.16,1.000393,79820.35,1.000143,-0.95009804,17,0_170_120
121,0,170,848213.81,1,1.000429,29445746.87,1.000138,140521.55,1.000429,124056,1.000293,-4.2301416,17,0_170_121
122,0,170,272052.97,-1,0.999391,3341096.62,0.999391,60891.2,0.99989,243445.92,0.999491,-1.8900633,17,0_170_122
123,0,170,966405.7,1,1.000692,10276553.19,1.000546,46184.32,1.000692,94432.06,1.000594,-0.119805336,17,0_170_123
124,0,170,223904.59,-1,0.995609,2357985.99,0.995609,3681,0.997232,14821.74,0.995932,8.460283,17,0_170_124
125,0,170,2612900.31,-1,1.000972,2277936.11,1.000693,8627.04,1.00292,18013,1.001416,9.909868,17,0_170_125
126,0,170,4194366.87,1,0.997508,22066770.32,0.997379,11933.46,0.997508,46500,0.997406,2.2304058,17,0_170_126
127,0,170,613319.54,1,1.000874,1740307.64,1.000344,71716,1.001013,28705.6,1.000822,4.5895576,17,0_170_127
128,0,170,1669389.5,1,0.99795,3631377.12,0.997641,18349.24,0.99795,3360.76,0.997902,-10.629892,17,0_170_128
129,0,170,0,0,1.001031,127408.92,1.001031,4149,1.001513,4815.16,1.001254,-13.489723,17,0_170_129
130,0,170,7724386.22,1,0.998938,18399279.27,0.998855,64968.69,0.998938,64974.1,0.998897,-2.71976,17,0_170_130
131,0,170,2386204.42,1,1.002455,3679512.33,1.0022,7933.55,1.002583,31432,1.002277,-8.5401535,17,0_170_131
132,0,170,11436841.17,1,0.997951,13062566.17,0.99762,2713.95,0.998006,23711,0.99766,-10.610223,17,0_170_132
133,0,170,971122.25,1,1.000715,12941044.51,1.000351,2967.81,1.000776,1979.38,1.000606,5.7804585,17,0_170_133
134,0,170,8140876.23,-1,1.000931,3742219.14,1.000931,38792.16,1.001635,107194.59,1.001118,-8.500218,17,0_170_134
136,0,170,653413.74,1,1.000036,3673020.46,0.999678,83.83,1.000036,18029.9,0.99968,-9.300113,17,0_170_136
137,0,170,3718307.28,1,0.99862,7589129.36,0.998389,173.23,0.99862,125447.48,0.99839,-0.25987625,17,0_170_137
138,0,170,190235.89,-1,0.998281,435730.59,0.998015,7488,0.999348,12446.68,0.998516,-1.4001131,17,0_170_138
139,0,170,596035.77,-1,0.998287,3285531.59,0.998287,15918,0.998601,63692,0.99835,1.8000603,17,0_170_139
140,0,170,11481762.44,1,0.99925,38116302.36,0.999145,57135,0.99925,2285.64,0.999246,-1.950264,17,0_170_140
141,0,170,3457886.13,-1,0.997252,44473160.88,0.997393,7081,0.997534,201128.8,0.997398,2.3400784,17,0_170_141
142,0,170,25156904.76,-1,0.999749,45142380.13,0.999625,11133.84,0.999997,12106.5,0.999803,-8.559823,17,0_170_142
143,0,170,201096.53,-1,0.997095,690657.42,0.997095,57347.52,0.997779,134136,0.9973,18.650293,17,0_170_143
144,0,170,1892647.14,1,0.99903,6540803.4,0.998787,42112,0.99903,57835.81,0.99889,-0.97990036,17,0_170_144
145,0,170,16501946.53,1,0.999597,5491223.9,0.999496,19832,0.999698,74434.59,0.999538,4.309416,17,0_170_145
146,0,170,0,0,0.99855,1981785.75,0.998497,570.81,0.999127,38078,0.998507,7.5805187,17,0_170_146
147,0,170,4884318.31,1,0.99853,3079555.64,0.997987,48394.54,0.99853,83490.6,0.998186,-13.419986,17,0_170_147
148,0,170,18690763.17,1,1.001461,9204333.45,1.001315,27464,1.001461,13940.01,1.001412,0.25987625,17,0_170_148
149,0,170,0,0,0.999983,3960567.37,0.99993,43857.66,1.000509,49582.17,1.000202,0.95009804,17,0_170_149
151,0,170,16086796.85,1,1.000638,59743230.54,1.000458,91952.68,1.000638,145109.52,1.000528,-1.5199184,17,0_170_151
152,0,170,6783880.96,1,0.998402,3916004.62,0.997847,8547.5,0.998519,43108.38,0.997959,6.8104267,17,0_170_152
154,0,170,0,0,0.999856,5526721.53,0.999856,50048,1.000175,53693.64,1.00001,-2.5701523,17,0_170_154
155,0,170,0,0,1.000884,559097.33,1.000509,15939.69,1.000884,1493.24,1.000852,-3.8701296,17,0_170_155
157,0,170,1048208.47,-1,1.000202,8156985.24,1.000202,643.4,1.00042,134499.86,1.000203,0.66041946,17,0_170_157
158,0,170,298714.55,-1,0.996467,2036971.61,0.996467,629.7,0.998049,18921,0.996518,7.779598,17,0_170_158
159,0,170,271122.06,-1,0.997312,1856308.46,0.997312,31296.09,0.997787,8064,0.997689,-14.510155,17,0_170_159
160,0,170,5741184.74,1,1.000456,24780901.31,1.000392,16093.75,1.000456,4219.02,1.000443,-4.1800737,17,0_170_160
161,0,170,3395173.42,-1,0.999123,3617671.18,0.999123,14233.16,0.99962,13636.84,0.999377,-8.850098,17,0_170_161
162,0,170,2103744.44,1,0.996717,8048406.49,0.996336,1829.8,0.996717,24345.65,0.996362,8.189678,17,0_170_162
163,0,170,0,0,1.000109,62904474.83,0.999992,1716.32,1.000179,67378.12,0.999997,-1.770258,17,0_170_163
164,0,170,3720195.88,-1,1.000333,4305362.47,1.000333,4958.22,1.00047,18522.95,1.000362,3.5500526,17,0_170_164
165,0,170,1030545.87,-1,1.000412,2355614.55,1.000412,51474.36,1.001046,159763.22,1.000567,-8.239746,17,0_170_165
166,0,170,3348513.32,-1,1.000616,20108173.62,1.000616,73397.61,1.000875,58007.24,1.000761,-4.249811,17,0_170_166
167,0,170,529177.58,1,0.999996,2785621.59,0.999885,30201.94,0.999996,8963,0.999971,-0.0500679,17,0_170_167
168,0,170,5979550.98,-1,1.001165,214057288.9,1.001165,3327.69,1.00127,3328.04,1.001217,3.9803982,17,0_170_168
169,0,170,0,0,0.999291,5826387.78,0.998939,2586.43,0.999291,4065.82,0.999076,-0.29027462,17,0_170_169
170,0,170,2543518.37,-1,1.000083,3734091.76,1.000083,18194.4,1.000347,8720.45,1.000261,-3.5202503,17,0_170_170
171,0,170,0,0,0.999038,15618869.16,0.999038,617.64,0.999524,65913.6,0.999043,1.1503696,17,0_170_171
172,0,170,484065.52,1,0.997629,217171.58,0.996206,6302,0.997787,6375.12,0.996993,7.009506,17,0_170_172
173,0,170,408924.09,-1,0.998875,1107559.18,0.998875,1933.1,0.999495,10445.22,0.998972,-0.12993813,17,0_170_173
174,0,170,657595.44,-1,0.995587,1370293.02,0.995433,19359,0.996513,45220,0.995757,-3.5202503,17,0_170_174
175,0,170,85415652.82,1,1.000025,111444141.6,0.999843,37681.42,1.000047,18844.56,0.999979,-0.7098913,17,0_170_175
176,0,170,7704300.34,-1,1.001272,8603031.16,1.001236,5407.02,1.001659,91388.7,1.00126,3.219843,17,0_170_176
177,0,170,0,0,1.002308,920504.86,1.000305,14766.51,1.002603,17012,1.001374,1.1301041,17,0_170_177
178,0,170,6006177.8,1,1.003734,13722579.04,1.003443,1895,1.003787,40187.78,1.003459,-2.6398897,17,0_170_178
179,0,170,11214309.33,1,0.998308,104364684.4,0.998194,35090,0.99828,35093,0.998237,1.0502338,17,0_170_179
180,0,170,525799.97,1,1.001271,2406455.11,1.000738,17573.4,1.001449,21418.7,1.001059,-3.7300587,17,0_170_180
181,0,170,631935.67,-1,1.00002,2306590.33,1.00002,167.67,1.000497,1174.25,1.00008,3.529787,17,0_170_181
182,0,170,1351772.53,-1,0.99878,1689335.37,0.99878,36832,0.998997,35090.1,0.998891,-3.669858,17,0_170_182
183,0,170,3459741.43,-1,0.999441,21417495.28,0.999372,7242.5,0.999579,14198.24,0.999442,-2.310276,17,0_170_183
184,0,170,566227.86,-1,0.999642,2616975.42,0.999642,13394.4,0.999821,63746.44,0.999673,-10.200143,17,0_170_184
185,0,170,1517934.67,-1,0.999726,3048681.16,0.999726,533.68,1.000063,104903.49,0.999728,-3.8599968,17,0_170_185
186,0,170,9773760.37,1,1.000109,10775210.73,0.999974,44078.58,1.000109,38334.4,1.000046,-3.7002563,17,0_170_186
187,0,170,10406541.59,-1,1.000846,9205681.7,1.000846,14392,1.000985,14394,1.000916,-1.1998415,17,0_170_187
188,0,170,1157220.77,1,0.999286,2623467.71,0.9987,51.19,0.999286,20488,0.998702,3.1101704,17,0_170_188
189,0,170,563083.82,-1,1.00164,3742976.58,1.00164,37956.03,1.001752,6223,1.001736,-1.4597178,17,0_170_189
190,0,170,2690914.76,-1,0.999942,10656042.86,0.999942,4080,1.000374,153066,0.999954,4.4095516,17,0_170_190
191,0,170,355553139.8,1,1.001204,140334240.1,1.001006,708.52,1.001218,70867,1.001008,6.929636,17,0_170_191
192,0,170,149471.58,1,0.998815,4057629.05,0.998586,23043.68,0.999043,3143.76,0.998988,-5.210042,17,0_170_192
193,0,170,18902584.58,-1,0.999357,48069295.33,0.99932,5952.76,0.999357,4600.03,0.999341,-1.2499094,17,0_170_193
194,0,170,240737.57,1,0.997574,1465166.92,0.99728,1017.3,0.997574,109290.24,0.997283,0.5495548,17,0_170_194
195,0,170,1270481.67,1,1.000889,11755184.28,1.000776,75161.97,1.000889,26562,1.00086,-8.329749,17,0_170_195
196,0,170,0,0,0.999545,4791323.74,0.999395,3334,0.999545,54018.9,0.999404,-4.079938,17,0_170_196
197,0,170,0,0,0.999766,3268509.33,0.999413,41645.1,0.999836,14454.42,0.999727,0.20980835,17,0_170_197
198,0,170,12567485.06,1,1.00063,29095755.37,1.000459,629771.12,1.00063,286893.45,1.000577,-5.3697824,17,0_170_198
0,0,180,1445736.98,1,0.999705,15642349.64,0.999598,18658,0.999705,9330,0.999669,-3.029704,18,0_180_0
1,0,180,487558.95,-1,0.997663,1767975.53,0.997605,4583.79,0.998251,1528.92,0.998089,18.529892,18,0_180_1
2,0,180,218567.23,-1,0.999193,2000336.37,0.998771,19914.3,1.00014,189.92,1.000128,-8.419752,18,0_180_2
3,0,180,9380748.76,-1,0.999182,21298431.03,0.999139,1161.45,0.999311,23233,0.999147,-0.24974346,18,0_180_3
4,0,180,0,0,0.998081,20509740.3,0.997666,15879.6,0.99815,288.86,0.998141,-5.8299303,18,0_180_4
5,0,180,2016404.09,-1,1.000594,16337609.22,1.000064,490.82,1.000594,46161.52,1.00007,2.6595592,18,0_180_5
6,0,180,889019.57,1,1.000178,4128441.19,0.9998,164723.68,1.000241,48581.58,1.00014,-1.4001131,18,0_180_6
7,0,180,7607989.33,1,0.998651,24434240.07,0.99834,14113,0.99862,1925.04,0.998587,0.25987625,18,0_180_7
8,0,180,1961021.53,1,0.998801,10724878.79,0.998031,67115,0.999027,34674.56,0.998688,-5.620122,18,0_180_8
9,0,180,2771643,-1,0.999193,6816668.25,0.999031,15472.5,0.999193,804.7,0.999185,-1.7797947,18,0_180_9
10,0,180,9605726.41,-1,1.00047,9762176.98,1.000417,94060,1.000683,1505.36,1.000679,0.6902218,18,0_180_10
11,0,180,1308076.32,-1,0.999244,2269634.58,0.998861,469.32,0.999585,18786.4,0.998879,-3.3599138,18,0_180_11
12,0,180,11665123.03,1,1.000756,15758840.64,1.000673,2152.89,1.001007,23929,1.0007,-2.9999018,18,0_180_12
13,0,180,4201293.68,1,0.997344,9076916.17,0.996951,31705,0.997423,1268.8,0.997405,-6.08027,18,0_180_13
14,0,180,9729810.52,1,1.000171,41875040.1,1.00009,61739,1.000527,61766,1.000308,4.3201447,18,0_180_14
15,0,180,4965976.57,1,0.998783,1909454.8,0.998576,30017.07,0.998852,44820.45,0.998687,8.150339,18,0_180_15
16,0,180,1621332.21,1,1.000113,4517313.93,0.999276,37882.38,1.000113,5494.8,1.000007,1.3494492,18,0_180_16
17,0,180,11306762.18,-1,0.998132,28880764.36,0.998045,22435.4,0.99845,128796.9,0.998105,-2.7900934,18,0_180_17
18,0,180,365250.37,-1,0.999117,1464999.59,0.999117,18221.76,0.999299,985.14,0.99929,-4.0000677,18,0_180_18
19,0,180,2285163.35,-1,1.00276,3897550.13,1.001635,178.18,1.001973,356.48,1.001748,-5.760193,18,0_180_19
20,0,180,3053794.22,1,1.000008,2805852.4,0.999147,3702.49,1.000097,5053.65,0.999549,-6.610155,18,0_180_20
21,0,180,117820.7,-1,0.998477,2325668.2,0.998477,11771.82,0.998607,11003.85,0.998544,3.8194656,18,0_180_21
22,0,180,5074239.04,1,0.999537,7742808.32,0.998616,18002.7,0.999767,30401,0.999045,-10.640025,18,0_180_22
23,0,180,9727023.34,1,1.000033,26656094.08,0.999872,31007.14,1.000301,56061,1.000025,8.280277,18,0_180_23
24,0,180,2619328.6,1,1.001973,3237644.41,1.002057,27347,1.002394,2378.8,1.002367,-1.4400482,18,0_180_24
25,0,180,0,0,0.999774,9253975.78,0.999695,25312,0.999932,50636,0.999774,-4.220009,18,0_180_25
26,0,180,0,0,0.99816,4842313.17,0.99816,293788.2,0.998872,395942.04,0.998464,-1.630187,18,0_180_26
27,0,180,996117.41,-1,0.998824,9327123.75,0.998824,19226,0.999031,10191.9,0.998959,-1.5097857,18,0_180_27
28,0,180,2522404.75,-1,0.998668,2425380.3,0.998668,7684,0.999448,7690,0.999058,1.7094612,18,0_180_28
29,0,180,18221675.67,1,1.000684,9596513.2,1.000434,600.23,1.000751,186730.62,1.000435,5.0497055,18,0_180_29
30,0,180,769107.22,1,1.00078,3179075.01,1.000442,23648,1.00078,11650.58,1.000668,7.23958,18,0_180_30
31,0,180,307309.62,-1,0.998545,1428348.71,0.998545,31970.92,0.999436,78764.4,0.998803,-2.2500753,18,0_180_31
32,0,180,3269288.19,1,1.000275,4949180.84,1.000026,16046,1.0004,8026,1.000275,-9.419918,18,0_180_32
33,0,180,1255609.32,-1,0.999015,2705761.26,0.998943,82230,0.99938,1919.54,0.99937,-9.009838,18,0_180_33
34,0,180,11824313.51,1,1.000721,11364254.9,1.000426,8074.64,1.000842,28273,1.000518,-0.29981136,18,0_180_34
35,0,180,0,0,0.999428,6653470.26,0.999262,13051.8,0.999428,12087,0.999348,-2.490282,18,0_180_35
36,0,180,715249.32,1,1.000529,4159825.24,1.000428,81625.32,1.000631,55350.4,1.000549,-1.4001131,18,0_180_36
37,0,180,2798120.95,-1,0.999528,13232963.54,0.999432,20929,0.999719,22400.45,0.999571,9.62019,18,0_180_37
38,0,180,7850904.14,-1,1.000818,11947404.91,1.000818,67252.68,1.000939,37183.5,1.000896,1.039505,18,0_180_38
39,0,180,0,0,0.999179,5871819.28,0.999153,38861,0.999487,19825.74,0.999374,1.5294552,18,0_180_39
40,0,180,3265772.13,1,0.998501,3284961.7,0.997923,8626,0.998501,2330.37,0.998378,-0.24020672,18,0_180_40
41,0,180,11588400.37,-1,1.000199,85344078.66,0.999894,39374,1.000148,3741.48,1.000126,-3.7801266,18,0_180_41
42,0,180,0,0,0.997696,2157956.68,0.996707,64088.64,0.998325,2221.2,0.998271,-4.8601627,18,0_180_42
43,0,180,648191.33,1,1.000391,1917835.43,1.000047,12408.67,1.000391,1223.81,1.00036,-10.409951,18,0_180_43
44,0,180,3690199.88,-1,1.000143,10300908.84,1.000143,36818.4,1.000426,21377.66,1.000322,-1.6099215,18,0_180_44
45,0,180,34956671.6,1,1.000279,318965563.3,1.000244,91747.46,1.000314,56990,1.000287,-0.51021576,18,0_180_45
46,0,180,0,0,1.002908,2494529.79,1.000859,37234.89,1.003115,484.66,1.003086,-11.99007,18,0_180_46
47,0,180,101418.95,-1,1.001759,2205103.6,1.001759,19895.76,1.002411,10138.7,1.002191,-7.740259,18,0_180_47
48,0,180,0,0,0.999044,8034880.84,0.998959,4201.02,0.999301,98757.81,0.998973,-0.41007996,18,0_180_48
49,0,180,0,0,0.999949,7586026.43,0.999949,116466.24,1.000226,75247.65,1.000117,-5.970001,18,0_180_49
50,0,180,9177563.97,-1,0.998918,5308118.55,0.997928,21298.2,0.998856,72513.5,0.998139,-12.699962,18,0_180_50
51,0,180,3919236.75,-1,0.999975,9521935.14,0.999808,116586.53,1.000402,5474.82,1.000376,-1.7398596,18,0_180_51
